184.5;221.8;70;15.9;242.1;325.6;142.9
176.1;220.5;70.1;16.1;240.5;326.3;143
178.4;220.5;70;17.7;242;324.6;143
179.5;220.5;70.1;19.4;243.9;325.2;143
184.3;221;70.1;21.2;246;322.5;143
182.6;220.5;70;20.3;245;322.7;143
178.7;221;70.2;24.9;245;323.9;135
179.6;221;70.1;25.6;245;325.1;135
181.9;221;70;25.1;246;324;135
185;221;70;25.4;246;324.9;135
182.8;221;69.8;26.2;245;323;135
180.9;221.1;69.6;24.5;245.2;325.3;134.8
170;242;70;12.1;274.1;324.5;105.1
170.5;241;70;12.1;272.9;324.4;102
167.3;242.7;70;10.7;274;324.6;105
178.2;242.7;70.2;12;274;324.7;104.9
177.8;242.8;70.1;11.3;273.9;324.7;104.9
182.1;245.5;69.9;12.8;280;323.9;104.9
181.5;222;69.9;14;245.9;320.6;135.3
180.3;222;70.1;16.7;246;323.5;135
179.2;222;70.2;19;246;322.7;135
180.1;222.1;70;21.2;247;320;135
179.4;222;70;21.2;247;321;135
184.6;221.9;70.2;22;247;319.7;135
176.8;222.1;70;21.1;244.9;323.4;135
178.3;222;70;22;246;322.2;135
180.2;224.2;71.6;25.3;247.5;320.4;133.3
143.7;243.7;70;11.5;274.4;323.8;94.3
163.6;245.9;70;11.7;277;324.4;93
181.6;245;69.9;13.9;273.9;324.4;101
182.6;245;70.1;11.5;274;324.9;101
179.9;245;70;9.8;273.9;323.4;101
170.4;211;69.8;46.4;228.8;256.9;134.1
175.2;213.9;70.2;28.6;234.4;302;140.1
172.7;212.3;70.4;28.2;231.9;303.9;134.9
169.1;210.3;69.5;36.8;227.2;332.8;116.4
166.6;214.3;68.1;12.7;233.7;324.2;116.5
164.7;216;69.5;12.5;236;324.6;121
175.7;223.9;69.7;19;245.1;326.4;129.9
179.2;226;69.6;20.8;247;326;132
185;228;69.5;23.9;249;326.3;133
178;228;69.5;22.3;247;326.2;133
182.1;228.1;69.5;24.4;249;326.4;133
183.2;228;69.5;24.3;249;324.6;133
183.8;238.6;69.1;24.5;262.4;326.6;127.3
160.6;245;69.5;11.5;274.1;328.4;106.9
165.7;245;69.8;10.5;276;328.2;106
177.9;245.3;72.3;8.8;278;328.4;106.8
192.4;247;71;9;280.1;328.3;108.5
203.9;250.9;71.1;6.9;281.8;328.1;108
187.1;245.9;70.9;10.6;276.8;326.7;107.4
185.5;246;71;10.5;278;327.4;107
176.9;246;71.1;10.5;275.9;327.2;106.8
197.9;249.6;68;8.4;279.9;317.4;106
202.3;251;67;8.7;284;326.7;106.9
200;250.7;64.9;9.1;284;326.6;107.1
203.3;251;64.9;8.7;284;326.2;108.3
197.3;229.4;64.3;20.9;254;324.7;137.9
187.2;229.4;64;17.7;248;326.1;134
189.3;226;64;15.6;246;326.3;130
182.8;222;64;13;243;326.1;126
183.3;222;64;13.3;243;325.1;126
181.3;222;64;14;243;325.6;125
180.8;222;64.1;14.2;243;326.1;125
176.8;219.8;71;18.9;239.7;310.7;143.3
177.2;218.3;72.2;24.1;239;315.5;139.4
192.9;250.3;69.9;8.9;281.6;326.4;107.9
198.7;250;70;7.9;279.9;325.5;104.1
202.3;250;71;7.3;280;325.6;103.8
193.7;247.5;70;8.6;281.1;325.7;106.1
191;247.7;70.1;9.6;281.1;325.9;106
187.6;247.9;70;9.1;281;325.8;106.1
193.9;248.3;70;9.6;280.9;325.5;106
197.4;248.8;70;9;281.7;325.8;106
188.4;226;70.1;13;249.9;324.4;127
181.2;224;70.1;12.4;248;324;125.1
183.5;223;70;11.9;246;324.9;125
180.8;222;70;12.2;245;323.5;124.9
182.9;222;70.1;13;245;324.6;124.9
176.7;222;70.1;13.5;245;324.1;125
176.7;223;70;14.6;247.1;324;130
183.1;223;70;14.6;247;324.1;130
177.6;222;70;13.9;246;324.3;128
181.1;222;69.8;14.1;247;323.3;128
182.8;222;70;14.5;247;324.1;128
177.2;222;70;14.8;247;323.7;128
192.6;248;69.8;12.1;281;325.4;105.8
192.1;248;70;11.3;280;325.9;106
192;248;69.8;10.7;278.9;325.3;106
193.2;248;70.1;9.4;279.1;325.5;105.7
193.2;248;70;9.7;278.9;325.8;106
188.9;248;70;10.1;279;326.1;106
184.6;247.9;70.1;10.6;279;325.7;106.1
191;248;69.9;18.8;279;325;106
186.5;248;70.1;16.6;279;326.3;106
185.8;248;70;14.9;277;326.4;106
180.6;247;70;14.5;275;326;104
185.7;245;70.1;14.5;273;326.4;104
184.1;223;70.3;14.4;247.8;327.1;135.1
180.1;221;70.1;16;244.9;324.9;127
180.9;221;70.1;18.8;244.9;325.6;127
178.6;221;70;18.7;245;323.4;127
181.7;221;70.1;18.8;246;323.6;129
180.8;221;70;18.8;246;320.8;129
182.5;221;69.9;19.4;246.1;306.1;129
186.1;223;70.5;41.9;246.7;309.3;138
186.5;243.4;69.9;12.9;277.1;328.2;108
181.6;244;69.9;11.8;274;305.3;102
182;242;70.3;9.8;274.3;283;102.1
188.4;243.4;70;11.5;274;328.6;102
187.7;243.1;70;10;274;328;102.1
179.7;242.9;70;10.2;273.9;328.6;102
182;225;75;18.3;250;326.5;125.6
179.9;225;76;20;250;326;124
183.4;224;69.8;39.2;248.3;325.4;131.7
185.7;224;70;40.8;248;326.1;132
186.2;224;69.3;33.7;248.3;325.6;131.8
183.5;222;70;22.3;246;324.8;132
182.7;222;70.1;22.9;246;326.2;132
175.3;240;70;13.8;270;329;102.1
178.5;239;70.2;13.7;268.9;329.2;102.1
184.8;241;70.1;10.2;267.1;327.4;102
180.8;239.9;69.9;12.2;267.9;328.3;102.9
185.9;239.7;70.1;11.4;268;328.2;103.8
185.9;239.6;70;11.1;268;328;104
185.6;225.9;71.2;29.4;249.2;326.8;123.8
187.3;225;68;28.7;248;323.7;130
187.5;226.9;68;29.8;246.4;327;128.1
184.7;225;68.1;27.1;245;327.6;126
183.8;224.1;67.9;26.3;244;329.1;124
181.4;224;68.1;26.8;242.9;327.4;122
173.5;217;70.3;38.5;234.8;316.3;145.3
181.2;221.2;70;33.9;241;311.1;158
180.7;240.1;69;10.2;268.2;329;103.7
181;240.3;68.4;10.9;268;326.1;102.9
179.8;244.6;69;11.1;274.9;327.8;104
187.6;243.2;69.1;14.3;275;329.5;104
180;242;69;12.2;272;328.8;104.1
180.2;242.3;68.9;11.9;272;329.5;104
177.3;214.1;67.6;42.6;240;300.9;136.2
182.4;218;68.4;35.3;243.7;319.4;138
185;218;68.4;38.2;243.9;318.9;138
180.6;215.9;68.1;39.3;241;314.9;138.1
183.6;217;68.1;38.3;241;323.1;138
181.8;217;67.9;39.1;241;319.4;138
182.2;217;68;39.5;241;319.6;138
184;242;68;10.3;271.9;330;106.1
180.2;242.7;68;10.2;272;329.9;106
186.6;243.9;68;10.3;274;329.6;105.9
182;219;68;43.5;243.9;323.7;139
182.6;219;68;39.3;242.9;317;144
182.4;219;68;15.2;243;313.6;144
182.4;218.9;68.1;15.5;243;313.6;144
181.3;219;68;15.5;243;315;144
184.3;219;68.1;16.2;243;315.3;144
181;219;68.1;16.7;243;314.5;144
189.6;233.8;70.8;27.5;259.1;324.1;143.8
184.5;246;68;10.9;274.1;330;106
186.3;246;68;10.3;274;329.5;106
188.4;244;68;9.7;272;329.8;106
189;244;68;9.8;272;328.9;106
178.9;220;68.3;29.3;242.9;327.6;142.1
182.9;243;74;9.4;274;329.4;106
193.2;245;64.9;8.9;277.2;328.3;105.9
183.8;215.9;65.3;25.5;243;327.5;133.4
183.9;216;65.2;28.5;242.9;327.4;135
184.1;216.1;64.9;30.3;243;326.6;135
184.6;216;64.9;29.8;243;325.6;134.9
182.4;216;64.8;29.9;243;324.9;134.9
182.1;215.9;65.5;34.7;242.9;316.7;135.1
182.3;217;65;40.8;242.1;317.3;141.9
184.7;217;65;38.6;241.5;315.7;147
184.1;217.1;64.9;39;239.9;308;148.1
178.2;245;64.5;9.7;276.7;328.4;106.6
180.5;243;65;8.6;272.2;328.2;106
186.8;241;65;7.7;268;328.4;106.1
183.3;242.6;65;6.7;267.8;328.1;106
194.6;244.4;65;6.9;270;328.5;106
195.3;244.5;65.1;6.9;270;328.5;106
180.9;246;64.9;12.1;277;327;104
182.7;246;65;12.3;276;327.5;104
183.3;218.2;64.6;43.4;238.7;319;134.5
180.7;217.8;65.3;35.3;238.9;319.7;137.1
184.2;218;64.4;26;239.4;320.7;136.8
183.6;217;64.9;25.6;241;319.7;137
184.1;217;64.7;20.5;241.1;320;136.9
174.6;217.1;64.9;12.8;240.9;325.3;137
177.7;217;65.1;14;241;321.1;137
183.1;220;65.1;19.7;243.9;326.7;137
183.3;220;65.3;30.1;243.9;326.5;137
178.6;219.9;65.3;33.8;243.9;327.3;137.1
170.9;246;65;8;278.1;327.8;105
184.8;248.4;64.9;9.3;283;327.5;105
182.1;247.6;65.2;11.9;282.9;326.2;105.1
179.2;227.5;65.8;24.7;243.7;327.3;130
179.1;227.9;65.1;29.5;245.9;326.9;130
182.8;228;65.2;31.4;247;326.8;130
180.9;228.4;65.2;29;246.9;326.8;130
178.9;220.1;65.1;40.7;240.2;326.2;142.6
177.2;219.1;64.9;39.1;239;326.4;143.7
179.5;219.7;65;39.4;239.9;327.4;144.2
181.4;220;65;39.2;240.5;327.5;145.1
177.2;219.8;65;39.3;240.5;326.4;145
180.8;219.3;64.8;35.7;240.1;324.1;150
176.4;220;65.1;32.9;242.9;327.4;150.1
179.3;245;65;13.2;273;328.9;105
180.3;245;65;8.7;270.8;284.4;105
186.5;226.1;65.2;35;246.6;250.2;138.1
184.8;224.5;65.1;30.7;245;250.2;138
185.9;227;64.6;30.9;246.2;328.3;139.9
178.6;223;65.2;28.2;242.9;328.3;136
180.4;223;65.1;31.8;243;328.4;136
182;223;65;31.7;243;328.6;136
182.2;223;65;32.8;243;322.6;136
185.6;222;64.8;31.1;243.2;258.3;136
182.8;220.4;65;31.8;243;233.7;136
185.6;220.3;65;31.4;243;233.9;136
182.8;220.2;65;28.1;241;252.7;136
174.2;239;64.7;10.2;271.3;297.8;104.8
180.7;241.3;64.9;8.3;269.7;327.3;104.9
179.7;240;64.9;11;269;327.6;105.1
191.7;242.3;65;8.3;271.1;327.3;105
190.8;242.6;65;8;270.8;327.4;105
177.4;241.4;65;9.2;271;317.4;104.9
193.9;244.2;65.1;3.7;270.9;223.6;104.9
196.2;244.5;65;3.7;272.1;222.9;104.9
190.5;243.4;65.1;8.2;272;329.2;105
187.7;220;69.9;26;246;262.2;138
183.4;220;69.8;20.3;246;273.5;138
181.5;220;70.3;19.8;245.7;305.2;137.9
178.9;220;70;20.8;246;329.2;138
182.8;220;70.1;23.3;247.9;328.2;138
183.9;220;70;22.5;248;329.2;138
183.4;220;70.1;23.2;247;329.3;137
179.1;219.9;70.6;39;245.8;326.7;137.1
180.9;222;65.1;36.3;245;322.8;152
179.6;222;65.1;37;245;317.1;152.1
184.6;222;65;35.9;245;318.7;153
184.4;222;65;35.2;244;320;153
180.1;222;65.1;34.8;243;319.6;153
183.9;222.1;65;35.6;243;319.4;153
179.1;219.7;64.8;29.6;239;319.8;153
177.2;217.6;64.9;25.5;235;321.1;149.9
175.8;217.9;64.9;24.9;235;321;149.9
178.2;217.9;65;23.9;235;323.2;149.9
178.3;245.3;64.9;7.7;272.7;330.1;102.4
182.4;245.4;65.1;8.7;273.2;331.3;102.1
175;244.7;65;9.6;273;331.7;102
185.8;247.8;65.1;10.4;280.2;331.3;102.2
183.1;243.7;65;16.5;278.2;330.5;101.8
183;242;65.1;15;275;330.8;102
171.2;238.8;64.9;11.6;266.9;330.5;102
173.1;240.5;65;11.9;270;329.5;102
169.3;242.2;65;10.6;273;330.1;102
180.8;248.8;65;9.8;282.4;329.7;102
180.8;250.3;65;9.4;284.3;329.7;102
182.7;219.9;66.2;27;246.5;306.6;138.2
178.8;219.9;65.5;33.3;244.7;312.1;138.1
181.7;220;64.1;37.6;246.4;301.8;139.9
182.5;220;64.5;39.6;246.2;298.8;143.2
180.5;220;65.1;41.3;246;298.7;143
185.9;221.7;66.5;42.3;246.6;302.2;145.3
174.2;212.5;65.3;21.9;238.8;289.3;140
171.3;210.3;65.1;23;237;289.6;140
166.1;210;65;14.4;233;288.7;140
172.7;208.9;65.5;34.4;230.9;288.9;139.9
180.4;247;64.9;16;271;329.8;105
176.5;245.5;64.9;14;270.6;329.7;102.5
178.7;241;65;11.5;269.9;328.8;102.1
167.7;247;65;15.9;266.6;327.4;102
162.8;243.9;65;14;266.3;328.1;102
158.8;244.1;64.7;13;266.1;328.2;101.9
170.3;244;65;12.5;268;328.2;102
160.5;245;65;12.1;270;328.2;102
170.9;246;64.9;12.1;272.1;328.1;103.1
180.9;222;65.4;18.4;244.8;290.6;144.9
184.7;222;65.1;21.5;245;294.5;145
185.9;220;65.1;18.5;244;239;142
181.3;220;65;23.2;244;308;142
179.9;220;65.1;26.7;244;314.5;142
179.3;220.4;65.1;46.4;241.8;296.6;149.4
182.1;216.8;68.9;34.6;241.9;259.1;161
174.1;214.5;68.8;24.2;231.8;256.3;154.4
173.6;240;64.9;17.1;265;329.1;110
169.3;240;65;16.3;263;329.5;110
164.5;240;64.9;16.5;260;329.3;110
164;239.9;65.1;17.6;260;328.8;110
174.8;221;67.9;17.1;240.7;328.4;144.9
181.3;221.1;66.8;18.9;241.9;327.7;149
178.7;221;67.1;19.7;242;323.1;149
182.4;221.1;66.9;20.8;244;327;150
178.4;221;67;33.1;242;325.3;152
183;223;67;31.7;244;322.8;155
182.2;222.3;67.1;31.2;243;323.3;154
181.5;222.1;67;29.5;242;324.6;153
180.5;221.8;67;30.2;242;323.6;153
181.4;221.7;67;29.8;242;323.9;153
181.5;221.7;67;29.5;241.9;323.8;153
165.2;243;65.1;10.6;273.3;329.1;105
177.4;243.4;65;10.1;275.9;329.1;101.9
178.4;243.1;65;9.6;276;328.3;102.1
181.4;244.7;65;9.8;277.8;328;102.1
176.1;244.2;65;10;277;328;102
179;243.3;65;10.1;275.4;328.3;102.6
170.1;243;65;10.1;274.9;327.7;102.5
177.1;243.2;65;9.9;275;328.1;102.5
169.6;211;70.1;15.5;232;289.7;139
176.6;215;70.5;32.4;239.8;289.2;139.1
178.8;215;70;39.5;243;292.4;138.9
181.3;214.9;73.2;45.1;242.8;302.4;142.9
176.7;215;70;40;241;292.8;136.6
183;215.1;61.4;36;245.1;283.7;153
186;215.1;59.5;21.1;243.2;320.3;148.9
183.7;215;59.9;19.6;242;321.2;149
183.6;215;60;23.9;242;320.7;149
177.5;215;60;21.2;239;320.3;149
178;215;60;22.2;240;320.7;149
180.3;215;59.9;24.5;242.1;317.1;149
183;215.1;60.1;25.7;243.3;320.3;149
185.9;217.9;60.6;31.2;246.4;318.4;149.1
186.5;218;60.1;32.8;247.5;320.1;151
189.6;218;60.2;35.1;247.5;320.4;151
185.3;218;60;35.3;247.4;319.5;151.9
174.8;240;59.9;10.5;270.1;328.4;105
181.2;240.9;60;11.7;271;329;102.1
180.6;245.5;60.1;7;271;320.7;102
184.4;244.1;60.1;11.1;275.7;328.3;102.1
187.2;244.8;60;11;274.7;328.3;102
187.5;245.9;59.9;10.9;276.6;327.5;102
198.2;250.2;60;10;284;328;102.1
184.2;223.8;62;37.9;246;316.1;153
185.4;223;62;37.5;246;319.1;152.9
184;223.1;61.8;35.2;244.5;323.5;153
183;223.4;60.5;33.2;245;322.9;152.7
186.6;222;62.1;31.9;243;322.6;152
180.5;221.8;62.1;34.2;241;326.9;147
184.7;221.6;62;34.1;241;326.1;147
176.9;218;61.8;29.8;240.1;326.4;145
178.3;218.2;62.3;32;241.6;325.5;146.3
180.7;217.9;62.4;34.6;242.8;327.1;146.1
180.4;218;62.1;33.7;242.9;326.5;146
185.1;218;62;34;243;326.5;146
180.8;218;62;32.2;241;326.5;146
183.4;218;62;33.4;242;326.1;146
184.1;217.9;62.5;36.6;241.7;326.8;146.2
181.5;216.9;62.6;35.1;240.2;327;146.2
179.2;217.1;62.1;36.9;240.4;327.1;146
175;240.6;62.2;10.7;271.3;330.5;102.2
176.1;243.2;61.9;11.3;273.1;329.4;102
189.9;247.7;62;9.3;280.5;327.2;102
196.9;250.6;62;10;285.1;327.1;102
171.2;213.7;76.5;45.1;235.4;274.5;155.8
183.7;215.4;69.2;45.5;240.5;234.8;159.6
183.6;215;68.5;38.8;244.6;282.7;155.1
184.4;215;69;32.4;244.4;273.6;155
183;215;69;30.9;243.4;273.7;155
183.3;215.1;69.4;34.6;245.2;273.4;155.7
182.2;215.1;69;24.9;245.4;280.9;156.9
185.7;215;69.2;26.7;245.3;296;157
184.9;215;69.3;31.2;245.2;316.9;157.1
186.4;217.2;69.2;19.9;245.3;312.3;157
182.4;217.2;68.3;19.6;244.5;312.5;155
181.5;216.5;69;18.6;244;314.6;154.9
179.9;215;69;23.1;244;315.2;155
185.2;215.1;69;26.3;246;316;155
185.4;215.7;69.2;21.8;245.3;314.9;155
182;212.9;70.8;23.2;243.8;292.5;153.2
174.1;204;69;34.5;233;272.4;148
185;250.9;69;8.8;284.4;327.5;101.9
187;251.6;69;8.8;284;327.4;102
194.7;251.5;69;8.9;284;327.4;102
198.7;251.5;60.1;10.7;284.9;326.9;106.5
184.3;251;60;10.4;284;327;102
185.1;250.8;60.1;10.4;283.5;326.9;102
191.3;245.3;59.9;12.6;281.2;294.3;101.9
186.6;240.1;59.5;10.2;274.1;238;102.3
179;217.2;68.4;38.5;239.2;235.9;142.6
178.1;217.4;68;33.3;237;258.9;142
176.8;216.5;68;41.1;237;258.8;142
180.8;218.5;67.9;34.3;238.5;259.4;141.9
181.1;218.6;67.8;33.7;238.7;259.1;142
179;218.2;68.2;34.3;238.5;258.6;141.9
180.6;218.2;67.8;31.4;238.6;258.8;141.9
177.1;218.3;68.1;31.3;238.5;258.5;142
179.6;220.2;68.1;27.2;241.9;260.8;144
180.7;220;68;27;243.9;272.3;144
177;220;68.1;27;243.9;316.1;144
182.1;220;67.8;29.8;247.1;325.8;144
183.7;220;68;29.3;247;330.9;144
186.8;220;68.6;30.2;247.1;261.2;144
183.4;220.1;67.8;36.1;246.9;292.3;143.9
173.7;212;68;34.5;238.1;288.5;152.1
177.1;210.2;67.2;43.8;241.6;287.9;152
182.8;210;68;32.2;240;285.6;156
180.2;214;68.3;32.2;243.8;311.3;156.1
183.4;214.1;67.7;27.6;243.1;286;156.3
178.4;212;68;21.1;238;308.2;145
174.8;212;67.8;22.8;238;310.6;142.9
174.1;211;67.9;21.6;236;311.3;138
175.2;210.9;68.5;35.4;233.8;312.2;138.1
175.6;211;67.8;30.3;234.1;312.3;137.9
173.5;211;67.9;22.6;234;275.1;138
180.1;220;71.2;36.4;242;270.6;147
179.2;220;71.2;35.9;242;270.2;148
183.6;220.1;71;35.3;245.3;270.6;148
185.8;220;71.1;37.3;245.9;268.5;148.1
186.3;220;70.9;36.3;246;270.3;148
173.6;248.8;67;7.6;278.3;328.1;102.2
195.7;250.2;67.1;7.4;279.5;330.7;102.1
203.4;250.3;67;7.7;279.7;331.5;101.9
191.4;252;67.1;8.4;284.1;331.7;102
193.5;251.6;67.1;8.7;284;331.9;102
194.7;251.5;67;8;284;331.4;102
200.4;251.4;67;8.1;283.8;331.2;102
165.9;213.3;67;14.1;232;316.3;142.9
185.5;219.9;70.2;26.6;247.7;305.6;148.8
180.7;220;70.9;22.2;245;305.1;148
182.7;220;70.9;22.6;245.5;316.4;148
182;220;71.1;24.4;245.5;316.7;148
182.9;220;71.3;25;245.3;322.4;148.1
181.1;220;71.1;25.3;245.5;322.3;148
180.4;220;71.1;25.5;245.5;324.4;148
182.8;220;71;25.7;245.5;324.3;148
179.1;220;70.9;25.4;245.5;324.6;148
184.9;222;70.8;24.8;249.1;323.5;148
181.7;222;71;23.5;248;323.7;147
182.1;222;71.3;28.8;248.8;322;147.1
183.3;222;71.6;34.2;248.6;323.4;147.2
183.8;221.9;72.3;41.3;248.3;314.1;149.9
189.5;247.9;62.4;7.5;283.5;327.7;102
202;250;64;7.5;284.1;331.3;102.1
185.3;248.9;64;9.2;284.9;331.4;101.9
181.5;248.9;64;12.4;285;331.4;102
179.7;248.9;64;12.2;285;331.6;102
183;246.7;63.9;10.2;280;331.3;102.2
177.1;246.5;64;10.1;280;331.4;101.9
176.8;245.1;63.9;8.3;278.5;331;101.7
176.4;244.7;64;8.5;278;330.9;102.1
176.8;247.2;64.9;10.1;283;330.7;102
184.5;247;65.1;10.3;283;330.5;102
183.3;220.1;64.8;40.9;246.8;287.1;144.2
171.9;218.1;65;19.8;235;327.2;144
173.3;218;64.8;13.8;238;327.8;144.1
180.1;220;65.1;25.9;246;324.3;144
181.9;220;64.9;26.3;246;327.3;144
181.9;220;65;35.8;246;326.3;144
182.8;216;65.1;27;246;326.5;147
183.2;215.7;65;28.9;246;325;147
183.9;215.7;64.9;25.3;245;324.8;147
180.5;215.6;65;24.9;244.9;323.9;147
172.2;245;65;9.5;275.5;325.7;103.9
181.1;245;65;8.6;275.1;332.5;104.1
169.8;245;65;6.4;275;217.3;104
196.4;250.9;64.9;7.9;286.5;331.6;101.9
192.6;244.3;64.9;9.6;277.1;331.6;102.1
187.6;244.3;65;11.5;279.1;332.5;101.9
192.3;243.4;65;10.2;277;332;102.1
197.6;247.5;64.9;6.5;282.7;319.8;101.6
186.7;247.9;65;9.8;283;327.4;102
183.9;214.3;70.1;29;246;283.4;152
185.8;213.9;70.5;31.2;245.7;279.7;152.1
183.5;216.5;70;25.9;245.9;311.3;152
182.8;215.3;69.6;24.4;244.3;311.7;151.8
178.8;213.9;70.1;16.8;240;307.5;152.1
178.9;213.9;70;16.9;240;306.7;152.1
181.4;214.3;69.9;20.2;242;306.5;152
180.5;214.3;69.9;20.2;242;306.5;152
181.2;214.4;70.1;20.8;242;311.1;152
181.1;214;70;19.5;241;313.3;152
181.1;213.2;70;21.1;241;312.1;152
177.7;212.7;70.2;20.5;240.9;313.3;152
183.6;245.6;70;8.5;280.4;331.2;103.1
185.9;246.1;70;9.5;281;332.3;103
182.4;246.5;70;9.4;281;332.2;103
191.5;247;70.1;9.6;281.6;332;103
187.3;247;69.9;8.7;282;332.4;102.9
187.8;245.2;69.9;11.6;281.1;332.8;102.9
185.4;245.7;69.9;10.5;280;327.7;102
182.3;244.5;70;9.8;280.1;332.9;102.1
180.2;217;70.1;38.1;242.4;327.1;140
